estimate,stderr,z,p,min95,max95,to_year
1.987905993734566,.1597568897852698,12.44331932354543,1.52051302261e-35,1.674788243473302,2.30102374399583,-4
2.18579496946438,.1734924542801848,12.59878983517284,2.14408914803e-36,1.845756007485756,2.525833931443004,-3
2.646591134785596,.1714811290396452,15.43371652383816,9.71131125124e-54,2.310494297839626,2.982687971731566,-2
3.320382501679481,.1911908586283781,17.36684758622995,1.47087981205e-67,2.945655304594571,3.695109698764391,-1
5.545293603610792,.2289730413218583,24.21810695092264,1.4340966685e-129,5.096514689189348,5.994072518032235,0
10.44891646290124,.4567108054607104,22.87862765226415,7.5850044184e-116,9.553779732847968,11.34405319295451,1
15.1785130286276,.6790321092714996,22.35315947711499,1.1249521117e-110,13.84763455010919,16.50939150714601,2
19.65630613095443,.900279540235297,21.83355863648424,1.1140110099e-105,17.89179065607497,21.42082160583389,3
24.23688813825044,1.116985511806393,21.69848031336992,2.1205582152e-104,22.04763676385687,26.42613951264401,4
29.02303372794654,1.349088811579788,21.51306383896288,1.1748268044e-102,26.37886824530421,31.66719921058887,5
33.61831940126501,1.577085480842162,21.31673888932949,7.9402381187e-101,30.52728865827334,36.70935014425668,6
38.28916274737725,1.808751563714913,21.16883463461221,1.85077355883e-99,34.74407482551551,41.83425066923898,7
42.43776077748969,2.030174086903657,20.90350825145942,4.97507997729e-97,38.45869268481204,46.41682887016735,8
46.13787218807784,2.229356461997903,20.69560116318502,3.79466548229e-95,41.76841381386031,50.50733056229537,9
49.68478028675629,2.432092890088877,20.42881687999205,9.27214070152e-93,44.91796581512617,54.45159475838642,10
