estimate,stderr,z,p,min95,max95,to_year
9.18751091558695,3.362022853977622,2.732733034434067,.0062811220650841,2.598067206590247,15.77695462458365,-4
9.962175455792863,3.686422523925355,2.702396535160327,.0068841606310741,2.736920077101924,17.1874308344838,-3
14.73278103970374,4.262799914675987,3.456127741060906,.0005479955552274,6.377846733638393,23.08771534576909,-2
20.4544087375019,4.935012276527261,4.144753364604707,.0000340179646305,10.78196241224545,30.12685506275835,-1
20.2352547021379,5.666324893062098,3.571142686667004,.0003554271894723,9.129461987033419,31.34104741724238,0
41.65239757414377,11.4754494318816,3.629696407220727,.0002837547562314,19.16092998124521,64.14386516704232,1
71.79309794457093,17.95779873488257,3.997878526454062,.0000639127339263,36.59645918258217,106.9897367065597,2
116.7644558921259,25.21660894066159,4.630458289093904,3.64857278917e-06,67.34081055619848,166.1881012280533,3
175.1801946215684,33.30978719392446,5.259120798391663,1.44745784608e-07,109.894211388783,240.4661778543538,4
248.0690216836958,42.62095189557616,5.820353855340433,5.87231700914e-09,164.5334909815524,331.6045523858392,5
343.7275415246434,53.3995259362563,6.436902491137381,1.21936210262e-10,239.0663938980686,448.3886891512183,6
457.506221099907,65.33384827925495,7.002591048125602,2.51271483957e-12,329.4542315011631,585.5582106986509,7
590.8114250902782,78.45727915735642,7.530358322843798,5.06012684441e-14,437.0379836168547,744.5848665637018,8
727.833421609755,90.68186352636494,8.026229207322631,1.00514348214e-15,550.1002350471034,905.5666081724065,9
877.2707178325753,104.7578305566535,8.374273437804188,5.55656085173e-17,671.9491428429849,1082.592292822166,10
