estimate,stderr,z,p,min95,max95,to_year
-3.217330345168246,7.335604922517232,-.4385910063520993,.6609579148772888,-17.59485179811675,11.16019110778026,-4
-7.899792924037717,8.380463309783005,-.9426439365011987,.3458630584921808,-24.32519918497174,8.525613336896308,-3
-5.65137656702749,10.32132916592755,-.5475434874883787,.5840054023478185,-25.88081000482832,14.57805687077334,-2
-5.502680966323425,12.66387577724282,-.4345179203519846,.6639123844444168,-30.32342139440854,19.31805946176169,-1
-11.65918854872586,15.26113619536565,-.7639790641712775,.4448797188962164,-41.57046585480315,18.25208875735144,0
-29.41208475748014,31.50010981700148,-.9337137212647311,.3504515851774596,-91.15116550785963,32.32699599289934,1
-38.28415717218042,49.17700248807269,-.7784971680912394,.4362759754776199,-134.6693109164395,58.10099657207865,2
-34.23794416401349,68.56693433719136,-.4993360793358746,.6175426419108815,-168.6266659952313,100.1507776672043,3
-22.56008823041447,89.65546438604558,-.2516309338745206,.801326346027414,-198.2815694442772,153.1613929834483,4
-4.37779559537145,114.0578783022475,-.0383822289221488,.9693829298066474,-227.927129220829,219.1715380300861,5
30.05693280848473,141.0562392771324,.2130847452230174,.8312608629632172,-246.4082159693588,306.5220815863283,6
80.15878054831488,169.411759163899,.4731594839928703,.6360994010871936,-251.8821659705005,412.1997270671303,7
154.6371755725316,200.9716779128066,.7694476016646601,.4416276392645154,-239.2600750491532,548.5344261942164,8
241.0623478769624,226.221670420434,1.065602368813505,.2866034279459281,-202.3239786695782,684.448674423503,9
338.6012785674183,257.4222999136887,1.315353326735672,.1883911837501114,-165.9371580808797,843.1397152157164,10
