estimate,stderr,z,p,min95,max95,to_year
47.10560262019729,18.3820145340652,2.562591958182933,.0103894070566434,11.07751617013768,83.13368907025691,-4
44.27710290109484,19.5574528032434,2.263950389989025,.0235771662052219,5.945199777395857,82.60900602479383,-3
55.05287348382065,21.31251379378275,2.583124356727951,.0097910024402697,13.28111402799335,96.82463293964794,-2
64.72793966242392,23.38698304577832,2.767690878969882,.005645497497647,18.89029518564957,110.5655841391983,-1
56.35882830918978,25.38009678623413,2.220591543991201,.0263786390625482,6.614752684030123,106.1029039343494,0
126.6851784311642,50.6442268653008,2.501473243299984,.0123677787615653,27.42431775029881,225.9460391120296,1
204.6945594627504,77.70923583025707,2.6341085107293,.0084358523417632,52.38725596931704,357.0018629561837,2
304.2584403450172,106.8319906844836,2.848008713453731,.0043993720028217,94.87158620671079,513.6452944833236,3
410.8162207383191,137.8981710969247,2.97912740589988,.0028907055549579,140.5407718544045,681.0916696222337,4
538.8554896908933,174.2329112521401,3.092730792468318,.0019832395467893,197.3652587151353,880.3457206666512,5
720.1075390450375,215.8965013489131,3.335429405042848,.0008516777506079,296.9581720129648,1143.25690607711,6
932.0760380747514,262.254932437927,3.554083919071242,.000379298162811,418.0658157284294,1446.086260421073,7
1196.367967590608,313.9070835096726,3.811216855046673,.0001382843880412,581.1213894196427,1811.614545761573,8
1469.02412602849,365.4862018236325,4.019369592336556,.000058354069982,752.684333607833,2185.363918449147,9
1760.866503939685,425.2276876994524,4.140996823293058,.0000345799750317,927.4355508195126,2594.297457059857,10
