estimate,stderr,z,p,min95,max95,to_year
1.112137651953364,.1884578479356384,5.901254121999621,3.60748748116e-09,.7427670573955865,1.481508246511141,-4
1.545146153348284,.2010165081480541,7.686662988943385,1.51022256660e-14,1.151161037080096,1.939131269616472,-3
1.619756136900396,.2034883746863113,7.959944342753439,1.72116683350e-15,1.220926251242634,2.018586022558158,-2
2.022604233360223,.2206389513238664,9.167031574544284,4.86223395027e-20,1.590159835178759,2.455048631541687,-1
3.075068992668496,.2278479964734273,13.49614234166472,1.64781109434e-41,2.62849512563097,3.521642859706023,0
5.4752565212579,.4359119817774942,12.56046346542655,3.48286630634e-36,4.620884736544531,6.329628305971268,1
7.686362027918505,.6520030379457357,11.78884388658051,4.45616041169e-32,6.408459555734161,8.964264500102848,2
10.19833267837428,.8815335282840422,11.56885399268471,5.92690214300e-31,8.470558711773037,11.92610664497552,3
12.43940048764732,1.098082475463696,11.32829342567774,9.50383978011e-30,10.28719838368389,14.59160259161075,4
14.83663671206018,1.34395597253679,11.03952585891279,2.46329541963e-28,12.20253140908057,17.47074201503979,5
17.21492110577965,1.583542188687325,10.87114775265314,1.58198051064e-27,14.11123544795276,20.31860676360654,6
19.58987456361009,1.835870855969234,10.67061689002507,1.39695824039e-26,15.99163380564367,23.18811532157651,7
22.16888261546753,2.091155082395546,10.60126185862395,2.93986433905e-26,18.07029396788437,26.26747126305069,8
24.4569627960571,2.287126345108661,10.69331514997487,1.09389633529e-26,19.9742775315514,28.9396480605628,9
26.71792269895232,2.499175980754034,10.69069281423359,1.12527237020e-26,21.81962778564685,31.61621761225779,10
