eq,parm,estimate,stderr,z,p,min95,max95
1930,1932.year,32.35074626865672,7.772115170973224,4.16241210494128,.0000314903369792,17.11768044985184,47.5838120874616
1930,1933.year,39.61194029850746,5.329450402953063,7.432650142791155,1.06443170024e-13,29.16640945132698,50.05747114568794
1930,1934.year,47.40298507462687,1.33236260073827,35.57814145215468,3.0516575726e-277,44.79160236283174,50.014367786422
1930,1935.year,55.66417910447761,1.110302167281894,50.1342614152937,0,53.48802684464833,57.84033136430689
1930,1936.year,65.24626865671644,9.104477771711476,7.166393316862514,7.69993506143e-13,47.40182012611646,83.09071718731641
1930,1937.year,72.03731343283582,13.10156557392627,5.498374451996709,3.83308298847e-08,46.35871676685049,97.71591009882114
1930,1938.year,75.35820895522389,18.65307641033576,4.039988219501828,.0000534538863113,38.79885099009213,111.9175669203556
1930,1939.year,86.08955223880599,19.54131814416125,4.405514080662399,.0000105533296267,47.78927246581087,124.3898320118011
1930,1940.year,87.08955223880599,19.54131814416125,4.456687701224878,8.32357230648e-06,48.78927246581087,125.3898320118011
1930,1945.year,0,0,,,0,0
1930,1946.year,0,0,,,0,0
1930,1947.year,0,0,,,0,0
1930,1948.year,0,0,,,0,0
1930,1949.year,0,0,,,0,0
1930,1950.year,0,0,,,0,0
1930,1951.year,0,0,,,0,0
1930,1952.year,0,0,,,0,0
1930,1953.year,0,0,,,0,0
1930,1954.year,0,0,,,0,0
1930,1955.year,0,0,,,0,0
1930,1956.year,0,0,,,0,0
1930,1957.year,0,0,,,0,0
1930,1958.year,0,0,,,0,0
1930,1959.year,0,0,,,0,0
1930,1960.year,0,0,,,0,0
1930,1961.year,0,0,,,0,0
1930,1962.year,0,0,,,0,0
1930,1963.year,0,0,,,0,0
1930,1964.year,0,0,,,0,0
1930,1965.year,0,0,,,0,0
1930,1966.year,0,0,,,0,0
1930,1967.year,0,0,,,0,0
1930,1968.year,0,0,,,0,0
1930,1969.year,0,0,,,0,0
1930,1970.year,0,0,,,0,0
1930,1971.year,0,0,,,0,0
1930,1972.year,0,0,,,0,0
1930,1973.year,0,0,,,0,0
1930,1974.year,0,0,,,0,0
1930,1975.year,0,0,,,0,0
1930,1976.year,0,0,,,0,0
1930,1977.year,0,0,,,0,0
1930,1978.year,0,0,,,0,0
1930,1979.year,0,0,,,0,0
1930,1980.year,0,0,,,0,0
1930,1981.year,0,0,,,0,0
1930,1982.year,0,0,,,0,0
1930,1983.year,0,0,,,0,0
1930,1984.year,0,0,,,0,0
1930,1985.year,0,0,,,0,0
1930,1986.year,0,0,,,0,0
1930,1987.year,0,0,,,0,0
1930,1988.year,0,0,,,0,0
1930,1989.year,0,0,,,0,0
1930,1990.year,0,0,,,0,0
1930,1991.year,0,0,,,0,0
1930,1992.year,0,0,,,0,0
1930,1993.year,0,0,,,0,0
1930,1994.year,0,0,,,0,0
1930,1995.year,0,0,,,0,0
1930,1996.year,0,0,,,0,0
1930,1997.year,0,0,,,0,0
1930,1998.year,0,0,,,0,0
1930,1999.year,0,0,,,0,0
1930,2000.year,0,0,,,0,0
1930,2001.year,0,0,,,0,0
1930,2002.year,0,0,,,0,0
1930,2003.year,0,0,,,0,0
1930,2004.year,0,0,,,0,0
1930,2005.year,0,0,,,0,0
1930,2006.year,0,0,,,0,0
1930,2007.year,0,0,,,0,0
1930,2008.year,0,0,,,0,0
1930,2009.year,0,0,,,0,0
1930,2010.year,0,0,,,0,0
1930,2011.year,0,0,,,0,0
1930,2012.year,0,0,,,0,0
1930,2013.year,0,0,,,0,0
1930,2014.year,0,0,,,0,0
1930,2015.year,0,0,,,0,0
1930,2016.year,0,0,,,0,0
1930,2017.year,0,0,,,0,0
1930,2018.year,0,0,,,0,0
1930,2019.year,0,0,,,0,0
1930,2020.year,0,0,,,0,0
1930,2021.year,0,0,,,0,0
1930,2022.year,0,0,,,0,0
1930,2023.year,0,0,,,0,0
1930,2024.year,0,0,,,0,0
1930,2025.year,0,0,,,0,0
1930,2026.year,0,0,,,0,0
1930,2027.year,0,0,,,0,0
1930,2028.year,0,0,,,0,0
1930,2029.year,0,0,,,0,0
1930,2030.year,0,0,,,0,0
1950,1906.year,0,0,,,0,0
1950,1907.year,0,0,,,0,0
1950,1908.year,0,0,,,0,0
1950,1909.year,0,0,,,0,0
1950,1910.year,0,0,,,0,0
1950,1911.year,0,0,,,0,0
1950,1912.year,0,0,,,0,0
1950,1913.year,0,0,,,0,0
1950,1914.year,0,0,,,0,0
1950,1915.year,0,0,,,0,0
1950,1916.year,0,0,,,0,0
1950,1917.year,0,0,,,0,0
1950,1918.year,0,0,,,0,0
1950,1919.year,0,0,,,0,0
1950,1920.year,0,0,,,0,0
1950,1925.year,0,0,,,0,0
1950,1926.year,0,0,,,0,0
1950,1927.year,0,0,,,0,0
1950,1928.year,0,0,,,0,0
1950,1929.year,0,0,,,0,0
1950,1930.year,0,0,,,0,0
1950,1931.year,0,0,,,0,0
1950,1932.year,0,0,,,0,0
1950,1933.year,0,0,,,0,0
1950,1934.year,0,0,,,0,0
1950,1935.year,0,0,,,0,0
1950,1936.year,0,0,,,0,0
1950,1937.year,0,0,,,0,0
1950,1938.year,0,0,,,0,0
1950,1939.year,0,0,,,0,0
1950,1940.year,0,0,,,0,0
1950,1945.year,0,0,,,0,0
1950,1946.year,.0885650224215246,.0965602203119259,.9171998793646725,.3590379100283262,-.100689531729103,.2778195765721522
1950,1947.year,1.576626580326857,1.125866771973417,1.400366916916243,.1614034716057569,-.6300317441314094,3.783284904785123
1950,1948.year,1.162890442890443,.8312786995793225,1.398917647569866,.161837679866092,-.4663858694003202,2.792166755181206
1950,1949.year,.8340612279511534,.8365760458984135,.9969939159032944,.3187674631318269,-.8055976923386639,2.473720148240971
1950,1950.year,2.831902534313473,.8351925231920407,3.390718254385423,.0006970972443552,1.19495526869994,4.468849799927006
1950,1951.year,2.834048732843264,1.57397270769397,1.800570441272412,.0717706116005409,-.2508810868859062,5.918978552572434
1950,1952.year,2.651664696105142,1.713508366995786,1.54750612671602,.1217412482512116,-.7067499904146395,6.010079382624924
1950,1953.year,2.651664696105142,1.713508366995786,1.54750612671602,.1217412482512116,-.7067499904146395,6.010079382624924
1950,1954.year,2.319762161791669,2.024919968157899,1.145606837934436,.2519578666717093,-1.649008047373806,6.288532370957144
1950,1955.year,1.969280659367022,2.271154815478912,.8670834088215892,.3858963104368378,-2.482100982286356,6.4206623010204
1950,1956.year,1.6002201888312,2.475640287668534,.6463863901399941,.5180291522066167,-3.251945613675504,6.452385991337904
1950,1957.year,1.719019345773573,3.107434825918552,.5531956234240356,.58012946352201,-4.371440997332281,7.809479688879426
1950,1958.year,2.018056340924278,3.552861226048841,.5680087716706489,.5700290118047235,-4.94542370420027,8.981536386048825
1950,1959.year,2.018056340924278,3.552861226048841,.5680087716706489,.5700290118047235,-4.94542370420027,8.981536386048825
1950,1960.year,2.001623571342894,3.558160534977507,.5625444809660751,.5737451064605494,-4.972242928424789,8.975490071110578
1950,1961.year,0,0,,,0,0
1950,1962.year,0,0,,,0,0
1950,1963.year,0,0,,,0,0
1950,1964.year,0,0,,,0,0
1950,1965.year,0,0,,,0,0
1950,1966.year,0,0,,,0,0
1950,1967.year,0,0,,,0,0
1950,1968.year,0,0,,,0,0
1950,1969.year,0,0,,,0,0
1950,1970.year,0,0,,,0,0
1950,1971.year,0,0,,,0,0
1950,1972.year,0,0,,,0,0
1950,1973.year,0,0,,,0,0
1950,1974.year,0,0,,,0,0
1950,1975.year,0,0,,,0,0
1950,1976.year,0,0,,,0,0
1950,1977.year,0,0,,,0,0
1950,1978.year,0,0,,,0,0
1950,1979.year,0,0,,,0,0
1950,1980.year,0,0,,,0,0
1950,1981.year,0,0,,,0,0
1950,1982.year,0,0,,,0,0
1950,1983.year,0,0,,,0,0
1950,1984.year,0,0,,,0,0
1950,1985.year,0,0,,,0,0
1950,1986.year,0,0,,,0,0
1950,1987.year,0,0,,,0,0
1950,1988.year,0,0,,,0,0
1950,1989.year,0,0,,,0,0
1950,1990.year,0,0,,,0,0
1950,1991.year,0,0,,,0,0
1950,1992.year,0,0,,,0,0
1950,1993.year,0,0,,,0,0
1950,1994.year,0,0,,,0,0
1950,1995.year,0,0,,,0,0
1950,1996.year,0,0,,,0,0
1950,1997.year,0,0,,,0,0
1950,1998.year,0,0,,,0,0
1950,1999.year,0,0,,,0,0
1950,2000.year,0,0,,,0,0
1950,2001.year,0,0,,,0,0
1950,2002.year,0,0,,,0,0
1950,2003.year,0,0,,,0,0
1950,2004.year,0,0,,,0,0
1950,2005.year,0,0,,,0,0
1950,2006.year,0,0,,,0,0
1950,2007.year,0,0,,,0,0
1950,2008.year,0,0,,,0,0
1950,2009.year,0,0,,,0,0
1950,2010.year,0,0,,,0,0
1950,2011.year,0,0,,,0,0
1950,2012.year,0,0,,,0,0
1950,2013.year,0,0,,,0,0
1950,2014.year,0,0,,,0,0
1950,2015.year,0,0,,,0,0
1950,2016.year,0,0,,,0,0
1950,2017.year,0,0,,,0,0
1950,2018.year,0,0,,,0,0
1950,2019.year,0,0,,,0,0
1950,2020.year,0,0,,,0,0
1950,2021.year,0,0,,,0,0
1950,2022.year,0,0,,,0,0
1950,2023.year,0,0,,,0,0
1950,2024.year,0,0,,,0,0
1950,2025.year,0,0,,,0,0
1950,2026.year,0,0,,,0,0
1950,2027.year,0,0,,,0,0
1950,2028.year,0,0,,,0,0
1950,2029.year,0,0,,,0,0
1950,2030.year,0,0,,,0,0
1960,1906.year,0,0,,,0,0
1960,1907.year,0,0,,,0,0
1960,1908.year,0,0,,,0,0
1960,1909.year,0,0,,,0,0
1960,1910.year,0,0,,,0,0
1960,1911.year,0,0,,,0,0
1960,1912.year,0,0,,,0,0
1960,1913.year,0,0,,,0,0
1960,1914.year,0,0,,,0,0
1960,1915.year,0,0,,,0,0
1960,1916.year,0,0,,,0,0
1960,1917.year,0,0,,,0,0
1960,1918.year,0,0,,,0,0
1960,1919.year,0,0,,,0,0
