eq,parm,estimate,stderr,z,p,min95,max95
1899,1981.end_year,0,0,,,0,0
1899,1982.end_year,0,0,,,0,0
1899,1983.end_year,0,0,,,0,0
1899,1984.end_year,0,0,,,0,0
1899,1985.end_year,0,0,,,0,0
1899,1986.end_year,0,0,,,0,0
1899,1987.end_year,0,0,,,0,0
1899,1988.end_year,0,0,,,0,0
1899,1989.end_year,0,0,,,0,0
1899,1990.end_year,0,0,,,0,0
1899,1991.end_year,0,0,,,0,0
1899,1992.end_year,0,0,,,0,0
1899,1993.end_year,0,0,,,0,0
1899,1994.end_year,0,0,,,0,0
1899,1995.end_year,0,0,,,0,0
1899,1996.end_year,0,0,,,0,0
1899,1997.end_year,0,0,,,0,0
1899,1998.end_year,0,0,,,0,0
1899,1999.end_year,0,0,,,0,0
1899,2000.end_year,0,0,,,0,0
1899,2001.end_year,0,0,,,0,0
1899,2002.end_year,0,0,,,0,0
1899,2003.end_year,0,0,,,0,0
1899,2004.end_year,0,0,,,0,0
1899,2005.end_year,0,0,,,0,0
1899,2006.end_year,0,0,,,0,0
1899,2007.end_year,0,0,,,0,0
1899,2008.end_year,0,0,,,0,0
1899,2009.end_year,0,0,,,0,0
1899,2010.end_year,0,0,,,0,0
1899,2011.end_year,0,0,,,0,0
1899,2012.end_year,0,0,,,0,0
1899,2013.end_year,0,0,,,0,0
1899,2014.end_year,0,0,,,0,0
1899,2015.end_year,0,0,,,0,0
1899,2016.end_year,0,0,,,0,0
1899,2017.end_year,0,0,,,0,0
1899,2018.end_year,0,0,,,0,0
1899,2019.end_year,0,0,,,0,0
1899,2020.end_year,0,0,,,0,0
1899,2021.end_year,0,0,,,0,0
1899,2022.end_year,0,0,,,0,0
1899,2023.end_year,0,0,,,0,0
1899,2024.end_year,0,0,,,0,0
1905,1893.end_year,0,0,,,0,0
1905,1894.end_year,0,0,,,0,0
1905,1895.end_year,0,0,,,0,0
1905,1896.end_year,0,0,,,0,0
1905,1897.end_year,0,0,,,0,0
1905,1898.end_year,0,0,,,0,0
1905,1899.end_year,0,0,,,0,0
1905,1900.end_year,0,0,,,0,0
1905,1901.end_year,0,0,,,0,0
1905,1902.end_year,0,0,,,0,0
1905,1903.end_year,0,0,,,0,0
1905,1904.end_year,0,0,,,0,0
1905,1905.end_year,.2000000056098489,.1788854381999831,1.118034020109904,.2635524638898397,-.1506090106207836,.5506090218404814
1905,1906.end_year,.2000000056098489,.1788854381999831,1.118034020109904,.2635524638898397,-.1506090106207836,.5506090218404814
1905,1907.end_year,.4000000112196979,.2190890230020664,1.825741909561234,.0678891471443323,-.0294065832724196,.8294066057118155
1905,1908.end_year,.5854587563149193,.364501800513254,1.606188928259165,.1082324052716727,-.1289516449910618,1.2998691576209
1905,1909.end_year,.5854587563149193,.364501800513254,1.606188928259165,.1082324052716727,-.1289516449910618,1.2998691576209
1905,1910.end_year,.5854587563149193,.364501800513254,1.606188928259165,.1082324052716727,-.1289516449910618,1.2998691576209
1905,1911.end_year,.5852279355201651,.3761443231469024,1.555860076855674,.11974136858029,-.1520013908369594,1.32245726187729
1905,1912.end_year,.7849971214857172,.5523795502809247,1.421119085756324,.1552821423575197,-.2976469028613269,1.867641145832761
1905,1913.end_year,1.128421038646122,.7277136308684939,1.550638865042835,.1209882528000686,-.2978714689150013,2.554713546207245
1905,1914.end_year,1.368421046127533,.6782894678793246,2.017458785562318,.043647657893966,.0389981179912191,2.697843974263847
1905,1915.end_year,1.359999970666,.6630837051232672,2.051023061127971,.040264701010668,.0603797898890193,2.659620151442981
1905,1916.end_year,1.759999929794243,.9950276378071115,1.768795019275056,.0769280882604455,-.1902184039296604,3.710218263518146
1905,1917.end_year,1.960000011537756,1.1667390453739,1.679895791016099,.0929775928752,-.3267664967517314,4.246766519827244
1905,1918.end_year,1.960000011537756,1.1667390453739,1.679895791016099,.0929775928752,-.3267664967517314,4.246766519827244
1905,1919.end_year,2.160000008131777,1.147379623315666,1.882550434258078,.0597613189151029,-.0888227301620614,4.408822746425615
1905,1920.end_year,2.160000008131777,1.147379623315666,1.882550434258078,.0597613189151029,-.0888227301620614,4.408822746425615
1905,1921.end_year,0,0,,,0,0
1905,1922.end_year,0,0,,,0,0
1905,1923.end_year,0,0,,,0,0
1905,1924.end_year,0,0,,,0,0
1905,1925.end_year,0,0,,,0,0
1905,1926.end_year,0,0,,,0,0
1905,1927.end_year,0,0,,,0,0
1905,1928.end_year,0,0,,,0,0
1905,1929.end_year,0,0,,,0,0
1905,1930.end_year,0,0,,,0,0
1905,1931.end_year,0,0,,,0,0
1905,1932.end_year,0,0,,,0,0
1905,1933.end_year,0,0,,,0,0
1905,1934.end_year,0,0,,,0,0
1905,1935.end_year,0,0,,,0,0
1905,1936.end_year,0,0,,,0,0
1905,1937.end_year,0,0,,,0,0
1905,1938.end_year,0,0,,,0,0
1905,1939.end_year,0,0,,,0,0
1905,1940.end_year,0,0,,,0,0
1905,1941.end_year,0,0,,,0,0
1905,1942.end_year,0,0,,,0,0
1905,1943.end_year,0,0,,,0,0
1905,1944.end_year,0,0,,,0,0
1905,1945.end_year,0,0,,,0,0
1905,1946.end_year,0,0,,,0,0
1905,1947.end_year,0,0,,,0,0
1905,1948.end_year,0,0,,,0,0
1905,1949.end_year,0,0,,,0,0
1905,1950.end_year,0,0,,,0,0
1905,1951.end_year,0,0,,,0,0
1905,1952.end_year,0,0,,,0,0
1905,1953.end_year,0,0,,,0,0
1905,1954.end_year,0,0,,,0,0
1905,1955.end_year,0,0,,,0,0
1905,1956.end_year,0,0,,,0,0
1905,1957.end_year,0,0,,,0,0
1905,1958.end_year,0,0,,,0,0
1905,1959.end_year,0,0,,,0,0
1905,1960.end_year,0,0,,,0,0
1905,1961.end_year,0,0,,,0,0
1905,1962.end_year,0,0,,,0,0
1905,1963.end_year,0,0,,,0,0
1905,1964.end_year,0,0,,,0,0
1905,1965.end_year,0,0,,,0,0
1905,1966.end_year,0,0,,,0,0
1905,1967.end_year,0,0,,,0,0
1905,1968.end_year,0,0,,,0,0
1905,1969.end_year,0,0,,,0,0
1905,1970.end_year,0,0,,,0,0
1905,1971.end_year,0,0,,,0,0
1905,1972.end_year,0,0,,,0,0
1905,1973.end_year,0,0,,,0,0
1905,1974.end_year,0,0,,,0,0
1905,1975.end_year,0,0,,,0,0
1905,1976.end_year,0,0,,,0,0
1905,1977.end_year,0,0,,,0,0
1905,1978.end_year,0,0,,,0,0
1905,1979.end_year,0,0,,,0,0
1905,1980.end_year,0,0,,,0,0
1905,1981.end_year,0,0,,,0,0
1905,1982.end_year,0,0,,,0,0
1905,1983.end_year,0,0,,,0,0
1905,1984.end_year,0,0,,,0,0
1905,1985.end_year,0,0,,,0,0
1905,1986.end_year,0,0,,,0,0
1905,1987.end_year,0,0,,,0,0
1905,1988.end_year,0,0,,,0,0
1905,1989.end_year,0,0,,,0,0
1905,1990.end_year,0,0,,,0,0
1905,1991.end_year,0,0,,,0,0
1905,1992.end_year,0,0,,,0,0
1905,1993.end_year,0,0,,,0,0
1905,1994.end_year,0,0,,,0,0
1905,1995.end_year,0,0,,,0,0
1905,1996.end_year,0,0,,,0,0
1905,1997.end_year,0,0,,,0,0
1905,1998.end_year,0,0,,,0,0
1905,1999.end_year,0,0,,,0,0
1905,2000.end_year,0,0,,,0,0
1905,2001.end_year,0,0,,,0,0
1905,2002.end_year,0,0,,,0,0
1905,2003.end_year,0,0,,,0,0
1905,2004.end_year,0,0,,,0,0
1905,2005.end_year,0,0,,,0,0
1905,2006.end_year,0,0,,,0,0
1905,2007.end_year,0,0,,,0,0
1905,2008.end_year,0,0,,,0,0
1905,2009.end_year,0,0,,,0,0
1905,2010.end_year,0,0,,,0,0
1905,2011.end_year,0,0,,,0,0
1905,2012.end_year,0,0,,,0,0
1905,2013.end_year,0,0,,,0,0
1905,2014.end_year,0,0,,,0,0
1905,2015.end_year,0,0,,,0,0
1905,2016.end_year,0,0,,,0,0
1905,2017.end_year,0,0,,,0,0
1905,2018.end_year,0,0,,,0,0
1905,2019.end_year,0,0,,,0,0
1905,2020.end_year,0,0,,,0,0
1905,2021.end_year,0,0,,,0,0
1905,2022.end_year,0,0,,,0,0
1905,2023.end_year,0,0,,,0,0
1905,2024.end_year,0,0,,,0,0
1909,1893.end_year,0,0,,,0,0
1909,1894.end_year,0,0,,,0,0
1909,1895.end_year,0,0,,,0,0
1909,1896.end_year,0,0,,,0,0
1909,1897.end_year,0,0,,,0,0
1909,1898.end_year,0,0,,,0,0
1909,1899.end_year,0,0,,,0,0
1909,1900.end_year,0,0,,,0,0
1909,1901.end_year,0,0,,,0,0
1909,1902.end_year,0,0,,,0,0
1909,1903.end_year,0,0,,,0,0
1909,1904.end_year,0,0,,,0,0
1909,1905.end_year,0,0,,,0,0
1909,1906.end_year,0,0,,,0,0
1909,1907.end_year,0,0,,,0,0
1909,1908.end_year,-.0567296562666023,.0610372758311858,-.9294264118782537,.3526681453119069,-.1763605186101636,.062901206076959
1909,1909.end_year,0,0,,,0,0
1909,1910.end_year,0,0,,,0,0
1909,1911.end_year,.255121187048939,.2336655803436624,1.091821853581177,.2749114115236126,-.2028549348512897,.7130973089491677
1909,1912.end_year,.2602423515447692,.2431195278223539,1.07042965193206,.2844259582934425,-.216263166925428,.7367478700149664
1909,1913.end_year,.465789468085859,.4487428839037306,1.037987419508106,.2992759121039841,-.4137304226840914,1.345309358855809
1909,1914.end_year,1.040789487829898,.7174236238913486,1.450732110248327,.1468544704684238,-.3653349766553544,2.446913952315151
1909,1915.end_year,1.000000030763688,.7122148552227763,1.404070728700112,.1602977889996578,-.3959154347273619,2.395915496254738
1909,1916.end_year,1.000000030763688,.7122148552227763,1.404070728700112,.1602977889996578,-.3959154347273619,2.395915496254738
1909,1917.end_year,1.000000030763688,.7122148552227763,1.404070728700112,.1602977889996578,-.3959154347273619,2.395915496254738
1909,1918.end_year,1.000000030763688,.7122148552227763,1.404070728700112,.1602977889996578,-.3959154347273619,2.395915496254738
1909,1919.end_year,1.000000030763688,.7122148552227763,1.404070728700112,.1602977889996578,-.3959154347273619,2.395915496254738
1909,1920.end_year,1.000000030763688,.7122148552227763,1.404070728700112,.1602977889996578,-.3959154347273619,2.395915496254738
1909,1921.end_year,.9249999892143976,.5006714241895577,1.847519040479902,.0646719511581992,-.0562979702855112,1.906297948714307
1909,1922.end_year,.9249999892143976,.5006714241895577,1.847519040479902,.0646719511581992,-.0562979702855112,1.906297948714307
1909,1923.end_year,1.049999989214398,.6003644726330831,1.748937582214517,.0803018093366565,-.1266927547438275,2.226692733172624
1909,1924.end_year,1.049999989214398,.6003644726330831,1.748937582214517,.0803018093366565,-.1266927547438275,2.226692733172624
1909,1925.end_year,0,0,,,0,0
1909,1926.end_year,0,0,,,0,0
1909,1927.end_year,0,0,,,0,0
1909,1928.end_year,0,0,,,0,0
1909,1929.end_year,0,0,,,0,0
1909,1930.end_year,0,0,,,0,0
1909,1931.end_year,0,0,,,0,0
1909,1932.end_year,0,0,,,0,0
1909,1933.end_year,0,0,,,0,0
1909,1934.end_year,0,0,,,0,0
1909,1935.end_year,0,0,,,0,0
1909,1936.end_year,0,0,,,0,0
1909,1937.end_year,0,0,,,0,0
1909,1938.end_year,0,0,,,0,0
1909,1939.end_year,0,0,,,0,0
1909,1940.end_year,0,0,,,0,0
1909,1941.end_year,0,0,,,0,0
1909,1942.end_year,0,0,,,0,0
1909,1943.end_year,0,0,,,0,0
1909,1944.end_year,0,0,,,0,0
1909,1945.end_year,0,0,,,0,0
1909,1946.end_year,0,0,,,0,0
1909,1947.end_year,0,0,,,0,0
1909,1948.end_year,0,0,,,0,0
1909,1949.end_year,0,0,,,0,0
1909,1950.end_year,0,0,,,0,0
1909,1951.end_year,0,0,,,0,0
1909,1952.end_year,0,0,,,0,0
1909,1953.end_year,0,0,,,0,0
1909,1954.end_year,0,0,,,0,0
1909,1955.end_year,0,0,,,0,0
1909,1956.end_year,0,0,,,0,0
1909,1957.end_year,0,0,,,0,0
1909,1958.end_year,0,0,,,0,0
1909,1959.end_year,0,0,,,0,0
1909,1960.end_year,0,0,,,0,0
1909,1961.end_year,0,0,,,0,0
1909,1962.end_year,0,0,,,0,0
1909,1963.end_year,0,0,,,0,0
1909,1964.end_year,0,0,,,0,0
1909,1965.end_year,0,0,,,0,0
1909,1966.end_year,0,0,,,0,0
1909,1967.end_year,0,0,,,0,0
1909,1968.end_year,0,0,,,0,0
1909,1969.end_year,0,0,,,0,0
1909,1970.end_year,0,0,,,0,0
1909,1971.end_year,0,0,,,0,0
1909,1972.end_year,0,0,,,0,0
1909,1973.end_year,0,0,,,0,0
1909,1974.end_year,0,0,,,0,0
1909,1975.end_year,0,0,,,0,0
1909,1976.end_year,0,0,,,0,0
1909,1977.end_year,0,0,,,0,0
1909,1978.end_year,0,0,,,0,0
1909,1979.end_year,0,0,,,0,0
1909,1980.end_year,0,0,,,0,0
1909,1981.end_year,0,0,,,0,0
1909,1982.end_year,0,0,,,0,0
1909,1983.end_year,0,0,,,0,0
1909,1984.end_year,0,0,,,0,0
1909,1985.end_year,0,0,,,0,0
1909,1986.end_year,0,0,,,0,0
1909,1987.end_year,0,0,,,0,0
1909,1988.end_year,0,0,,,0,0
1909,1989.end_year,0,0,,,0,0
1909,1990.end_year,0,0,,,0,0
1909,1991.end_year,0,0,,,0,0
1909,1992.end_year,0,0,,,0,0
1909,1993.end_year,0,0,,,0,0
1909,1994.end_year,0,0,,,0,0
1909,1995.end_year,0,0,,,0,0
1909,1996.end_year,0,0,,,0,0
1909,1997.end_year,0,0,,,0,0
1909,1998.end_year,0,0,,,0,0
1909,1999.end_year,0,0,,,0,0
1909,2000.end_year,0,0,,,0,0
1909,2001.end_year,0,0,,,0,0
1909,2002.end_year,0,0,,,0,0
1909,2003.end_year,0,0,,,0,0
1909,2004.end_year,0,0,,,0,0
1909,2005.end_year,0,0,,,0,0
1909,2006.end_year,0,0,,,0,0
1909,2007.end_year,0,0,,,0,0
1909,2008.end_year,0,0,,,0,0
1909,2009.end_year,0,0,,,0,0
1909,2010.end_year,0,0,,,0,0
1909,2011.end_year,0,0,,,0,0
1909,2012.end_year,0,0,,,0,0
1909,2013.end_year,0,0,,,0,0
1909,2014.end_year,0,0,,,0,0
1909,2015.end_year,0,0,,,0,0
1909,2016.end_year,0,0,,,0,0
1909,2017.end_year,0,0,,,0,0
1909,2018.end_year,0,0,,,0,0
1909,2019.end_year,0,0,,,0,0
1909,2020.end_year,0,0,,,0,0
1909,2021.end_year,0,0,,,0,0
1909,2022.end_year,0,0,,,0,0
1909,2023.end_year,0,0,,,0,0
1909,2024.end_year,0,0,,,0,0
1914,1893.end_year,0,0,,,0,0
1914,1894.end_year,0,0,,,0,0
1914,1895.end_year,0,0,,,0,0
1914,1896.end_year,0,0,,,0,0
1914,1897.end_year,0,0,,,0,0
1914,1898.end_year,0,0,,,0,0
1914,1899.end_year,0,0,,,0,0
1914,1900.end_year,0,0,,,0,0
1914,1901.end_year,0,0,,,0,0
1914,1902.end_year,0,0,,,0,0
1914,1903.end_year,0,0,,,0,0
1914,1904.end_year,0,0,,,0,0
1914,1905.end_year,0,0,,,0,0
1914,1906.end_year,0,0,,,0,0
1914,1907.end_year,0,0,,,0,0
1914,1908.end_year,0,0,,,0,0
1914,1909.end_year,0,0,,,0,0
1914,1910.end_year,.1453876102773043,.1426002744682796,1.019546496803165,.3079435906875648,-.1341037918660502,.4248790124206588
1914,1911.end_year,-.1517690803855658,.1901330874533463,-.7982255083445483,.4247396372075529,-.5244230840635289,.2208849232923972
1914,1912.end_year,.0223249078083497,.1823924375040917,.1224004027461329,.9025819195645762,-.3351577007521426,.379807516368842
1914,1913.end_year,.1520363296071688,.1749762982672687,.8688967083698386,.3849036301332066,-.1909109131448159,.4949835723591536
1914,1914.end_year,.2493471360028101,.2504720384501981,.9955088701543362,.3194888323411724,-.2415690384939096,.7402633104995298
1914,1915.end_year,.3074237287549649,.2528577315059699,1.21579722685959,.2240621754736584,-.188168318209235,.8030157757191647
1914,1916.end_year,.3233564932656995,.2562029869219714,1.262110552068545,.2069090087945408,-.1787921338329508,.8255051203643498
1914,1917.end_year,.2870247106430894,.2692802582582038,1.065895853263298,.2864707237288456,-.2407548972906344,.8148043185768132
1914,1918.end_year,.3029574786265523,.2777602302582353,1.090715824741688,.2753979451774533,-.2414425690171412,.8473575262702459
1914,1919.end_year,.210901388914277,.2931261532473229,.7194901805173646,.4718389503037493,-.3636153143772444,.7854180922057984
1914,1920.end_year,.210901388914277,.2931261532473229,.7194901805173646,.4718389503037493,-.3636153143772444,.7854180922057984
1914,1921.end_year,.1323200043062774,.3076868223349953,.4300476806322678,.6671609573576248,-.4707350859878876,.7353750946004425
1914,1922.end_year,.1323200043062774,.3076868223349953,.4300476806322678,.6671609573576248,-.4707350859878876,.7353750946004425
1914,1923.end_year,.1323200043062774,.3076868223349953,.4300476806322678,.6671609573576248,-.4707350859878876,.7353750946004425
1914,1924.end_year,.1323200043062774,.3076868223349953,.4300476806322678,.6671609573576248,-.4707350859878876,.7353750946004425
1914,1925.end_year,.1989051097383102,.307458951283581,.6469322454523448,.5176757953581745,-.4037033615019635,.8015135809785839
1914,1926.end_year,.1989051097383102,.307458951283581,.6469322454523448,.5176757953581745,-.4037033615019635,.8015135809785839
1914,1927.end_year,.1364051111870342,.3028307449343636,.4504334961649915,.6523978969598674,-.4571322422957538,.7299424646698223
1914,1928.end_year,.1364051111870342,.3028307449343636,.4504334961649915,.6523978969598674,-.4571322422957538,.7299424646698223
1914,1929.end_year,.1364051111870342,.3028307449343636,.4504334961649915,.6523978969598674,-.4571322422957538,.7299424646698223
1914,1930.end_year,0,0,,,0,0
1914,1931.end_year,0,0,,,0,0
1914,1932.end_year,0,0,,,0,0
1914,1933.end_year,0,0,,,0,0
1914,1934.end_year,0,0,,,0,0
1914,1935.end_year,0,0,,,0,0
1914,1936.end_year,0,0,,,0,0
1914,1937.end_year,0,0,,,0,0
1914,1938.end_year,0,0,,,0,0
1914,1939.end_year,0,0,,,0,0
1914,1940.end_year,0,0,,,0,0
1914,1941.end_year,0,0,,,0,0
1914,1942.end_year,0,0,,,0,0
1914,1943.end_year,0,0,,,0,0
1914,1944.end_year,0,0,,,0,0
1914,1945.end_year,0,0,,,0,0
1914,1946.end_year,0,0,,,0,0
1914,1947.end_year,0,0,,,0,0
