estimate,stderr,z,p,min95,max95,to_year
.0569832049172047,.0345610180846975,1.648771016454372,.0991945548560975,-.0107551457978399,.1247215556322493,-4
.0243133859563349,.032850060070171,.7401321612319446,.4592198056480775,-.0400715486711776,.0886983205838474,-3
.0143255958308859,.0367360013535131,.3899606735373751,.696565627314936,-.0576756437580145,.0863268354197863,-2
.0271622636966874,.0377975576580899,.718624836620199,.4723721061515879,-.0469195880167449,.1012441154101197,-1
.0792586993332856,.0401454967674539,1.974286176912895,.048349211785214,.0005749715276067,.1579424271389644,0
.1603751323742643,.0689105088155622,2.327295722101047,.019949531307781,.0253130169394326,.295437247809096,1
.262674111801514,.0949329039205432,2.766944873206098,.0056584322544567,.0766090391694481,.4487391844335799,2
.3555907952638279,.1226809528294837,2.898500435989192,.0037495178748644,.1151405461289828,.5960410443986731,3
.4599090888547959,.1521102050075807,3.023525534213011,.0024984794338927,.1617785653589337,.7580396123506581,4
.4852964903690688,.1816534402364717,2.671551332786886,.0075501523493603,.1292622898377853,.8413306909003524,5
.5933893976657352,.2122980901628131,2.79507647577357,.0051887439170507,.1772927869599845,1.009486008371486,6
.65512624136474,.2446997098372648,2.67726611445688,.0074225654901315,.1755236230562994,1.134728859673181,7
.7904490112682646,.2758439640828308,2.865565733498912,.0041626484178567,.2498047763131561,1.331093246223373,8
.9007445263962527,.3078802572639339,2.925632628740072,.0034375661184819,.2973103106080159,1.504178742184489,9
.965768871808186,.331924938974388,2.909600208987933,.0036189135141964,.3152079458477305,1.616329797768642,10
1.012806079971546,.3588607637233803,2.822281459424872,.0047683308381422,.3094519076091828,1.716160252333909,11
1.077530704280113,.3798077715723941,2.83704227488333,.004553358263255,.333121150949805,1.821940257610421,12
1.178133880807458,.4049689870030953,2.909195317710719,.0036236039692561,.3844092514257221,1.971858510189194,13
1.240896442087351,.430615456629973,2.881681144933101,.0039555979289408,.3969056559063344,2.084887228268367,14
1.297313388561584,.4529450504221432,2.864173893394999,.0041809841488881,.4095574027585046,2.185069374364663,15
