estimate,stderr,z,p,min95,max95,to_year
.1009180844849389,.0705788069403107,1.429863848085253,.1527560997163424,-.0374138351898757,.2392500041597535,-4
.1059989682547058,.0702843237990015,1.508145238159233,.1315173592456991,-.0317557750690886,.2437537115785002,-3
.1487463385044356,.072908253816877,2.040185174068776,.0413318858456028,.0058487868476518,.2916438901612194,-2
.0918180443167135,.0809892474322395,1.133706599675889,.2569176403673846,-.066917963785479,.250554052418906,-1
.2155048677444036,.0881207874206543,2.445562211282422,.0144626494980626,.042791298110611,.3882184373781962,0
.5127488456983809,.1499668286478847,3.419081741751651,.0006283284795591,.2188192626728374,.8066784287239244,1
.7673014266968325,.2042689029951766,3.756330089631659,.0001724232403462,.3669417336647804,1.167661119728885,2
.9367716522956336,.2669090156455964,3.509704046638444,.0004486057085226,.4136395944812269,1.45990371011004,3
1.133207542446821,.329644724483364,3.437663212183486,.0005867569903981,.4871157547657989,1.779299330127843,4
1.240339404975443,.3960585839109753,3.131706912465865,.0017379327460244,.4640788447419967,2.01659996520889,5
1.331702073310605,.4597598570773446,2.896516633218318,.0037733063893386,.4305893119017272,2.232814834719483,6
1.651006374936034,.5165396915718293,3.196281722149995,.0013921111354653,.638607182869821,2.663405567002247,7
1.942381103906643,.5738366089885819,3.384902729245865,.0007120348188388,.8176820172784292,3.067080190534857,8
2.088270023589333,.6255633828368592,3.33822292174338,.0008431607514482,.8621883231820473,3.314351723996618,9
2.173975814225635,.677029430405816,3.211050681980751,.0013225060788766,.8470225141565688,3.500929114294701,10
2.309592446414064,.7294053109324836,3.16640475713214,.0015433587766917,.8799843068541564,3.739200585973971,11
2.4269956584123,.7761340865051406,3.127031399098621,.0017658106735245,.9058008016883301,3.94819051513627,12
2.552964750423476,.8487033514837012,3.008076668909565,.0026290680230454,.8895367479569833,4.216392752889969,13
2.793784846616564,.9188826343118947,3.04041532867654,.0023625210937187,.9928079773459619,4.594761715887167,14
2.942661182739668,.9813537088023695,2.998573456588706,.0027124676026822,1.019243257392217,4.86607910808712,15
