estimate,stderr,z,p,min95,max95,to_year
-.0763913712349595,.0718004363637389,-1.063940208496269,.2873557866011384,-.2171176405821477,.0643348981122287,-4
-.0183603569216255,.0928588635391012,-.1977232567992208,.8432615926325633,-.2003603851035833,.1636396712603324,-3
.1989752403178962,.0954688865771523,2.084189388310254,.0371429436262079,.0118596609825383,.3860908196532541,-2
.0399759582195207,.1031913839628646,.387396279459793,.6984628577544829,-.162275437862538,.2422273543015794,-1
.2242666706446308,.1309803602194936,1.712216016728083,.0868568668417467,-.0324501180676594,.4809834593569209,0
.4107065165533559,.2623439697521591,1.56552680414708,.1174594375154354,-.1034782157221412,.924891248828853,1
.9949431526071545,.3827913540904372,2.599178748358282,.0093447099522907,.2446858849965787,1.74520042021773,2
1.463217527366507,.5346635314054982,2.736707183899508,.0062057503625718,.4152962619647307,2.511138792768283,3
1.929823040225501,.6694890381009255,2.882531199763393,.0039449406649276,.6176486375033232,3.241997442947679,4
2.387939372965927,.7973879344134751,2.994702164288947,.0027471294022933,.8250877398087293,3.950791006123124,5
2.939563341630595,.9356764810057974,3.141645003699074,.0016800159609783,1.105671137678057,4.773455545583134,6
3.503269387927574,1.080445864262833,3.24242935606754,.0011851532616279,1.38563440672717,5.620904369127977,7
3.976258108389578,1.229083312142949,3.235141238275245,.0012158257206146,1.567299082590198,6.385217134188958,8
4.314512343460055,1.35846569257787,3.176018626773484,.001493113637171,1.65196851177417,6.97705617514594,9
4.783616985052602,1.485747450626562,3.219670330267286,.0012833809271977,1.871605491702339,7.695628478402865,10
5.051498902149832,1.59914081074737,3.158883112856695,.0015837499623848,1.917240506876805,8.185757297422859,11
5.49685572059547,1.723521596989779,3.189316414831131,.0014260968846568,2.118815463918545,8.874895977272395,12
5.9496930039248,1.840123862143141,3.233311151671799,.0012236420807973,2.343116507031496,9.556269500818104,13
6.205699299253634,1.952906883983971,3.177672909111713,.00148462135536,2.378072141484711,10.03332645702256,14
6.332601459425832,2.055852254931154,3.080280425909253,.0020680577876108,2.303205082225314,10.36199783662635,15
