estimate,stderr,z,p,min95,max95,to_year
.0260844665056742,.0249865607843547,1.043939849537313,.2965132198157188,-.0228882927291819,.0750572257405303,-4
.0302716023323655,.0257412302160113,1.175996721148793,.2395961863048906,-.0201802818087708,.0807234864735018,-3
.0012348477019438,.0268841477862877,.0459321869437735,.9633642997709244,-.0514571137142323,.0539268091181199,-2
.0201163215540754,.0271313464867628,.7414420645834903,.4584254474601684,-.0330601404120569,.0732927835202077,-1
.0572178665844531,.0297583599240978,1.92274932927735,.0545115384519506,-.0011074471057588,.115543180274665,0
.1297823404242021,.0510430909214225,2.542603476423351,.0110030016192113,.0297397205586106,.2298249602897936,1
.2173216548669432,.0745186918606494,2.916337491180556,.0035416717011166,.0712677026450323,.3633756070888541,2
.2911797626074588,.0957630093030184,3.040628784817032,.0023608470319758,.1034877133223687,.4788718118925489,3
.3806237093800529,.119654273856304,3.181028952105413,.0014675296269064,.1461056420254045,.6151417767347014,4
.4215908736844396,.1441829095351826,2.924000320451057,.0034556439100782,.1389975638092851,.7041841835595941,5
.5021268186401805,.1705013820637872,2.945001457245239,.0032295314180383,.1679502504808541,.8363033867995069,6
.5200199979203791,.1979703445616105,2.626757048243371,.0086202857048709,.1320052525726376,.9080347432681206,7
.6082585442512827,.2246545438609682,2.707528340168874,.0067786282944696,.1679437293205113,1.048573359182054,8
.6838067031123223,.2515922420677693,2.717916488570148,.0065694417002791,.1906949698698114,1.176918436354833,9
.7662170541438063,.2739475164389998,2.796948350194007,.0051587779439602,.2292897882691723,1.30314432001844,10
.8530108259829866,.2978641761944544,2.863757692788529,.0041864812783417,.2692077683571631,1.43681388360881,11
.9027789130277647,.3187109408364712,2.832594672333435,.0046171891399921,.2781169475094054,1.527440878546124,12
.9907954691362483,.3382282791768901,2.929369098135262,.0033965084005596,.3278802233965851,1.653710714875912,13
1.070546849008619,.3578762846414119,2.991388071666428,.0027771232383771,.3691222201904468,1.771971477826791,14
1.167249118034137,.3776215736873107,3.091055171018054,.0019944657198673,.42712443382167,1.907373802246604,15
